"","StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","familiarity","fit_1","fit_2","fit_3","fit_4","fit_5","fit_6","attitude_1","attitude_2","attitude_3","similarity_1","similarity_2","similarity_3","similarity_4","similarity_5","cohesiveness_1","cohesiveness_2","cohesiveness_3","cohesiveness_4","age","gender","country","edu","field","field_2_TEXT","email","FL_9_DO"
"228","2021-05-06 16:25:30","2021-05-06 16:39:18","IP Address",NA,"100","827","True","2021-05-06 16:39:18","R_BFesSAW2kDjPMch","","","","",NA,NA,"anonymous","EN","Moderately familiar","4","3","4","2","1","2","3","2","4","Somewhat disagree","Strongly disagree","Somewhat disagree","Strongly disagree","Somewhat agree","Somewhat agree","Somewhat agree","Neither agree nor disagree","Somewhat agree","16","Male","Costa Rica","Less than high school","Other","student",NA,"sponsor2"
"229","2021-05-06 21:59:52","2021-05-06 22:05:22","IP Address",NA,"100","330","True","2021-05-06 22:05:23","R_Z8lw8fwzKTKAo93","","","","",NA,NA,"anonymous","EN","Moderately familiar","7","7","7","7","7","7","7","7","7","Strongly agree","Strongly agree","Somewhat agree","Strongly agree","Somewhat agree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat agree","23","Male","Portugal","Master's degree","Other","",NA,"sponsor1"
"230","2021-05-07 02:04:07","2021-05-07 02:07:58","IP Address",NA,"100","231","True","2021-05-07 02:07:59","R_pnpZ3YauoHeCxj3","","","","",NA,NA,"anonymous","EN","Slightly familiar","1","1","2","4","4","6","3","3","4","Somewhat disagree","Somewhat disagree","Strongly disagree","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat disagree","25","Male","Germany","High school","Other","Psychology",NA,"sponsor4"
"231","2021-05-07 03:56:26","2021-05-07 03:58:46","IP Address",NA,"100","139","True","2021-05-07 03:58:46","R_3MSwQrkmLk3aOms","","","","",NA,NA,"anonymous","EN","Very familiar","3","5","3","2","4","6","5","3","4","Somewhat agree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat agree","Neither agree nor disagree","Strongly agree","Neither agree nor disagree","Strongly disagree","21","Female","Lithuania","High school","Other","",NA,"sponsor3"
"232","2021-05-07 10:26:41","2021-05-07 10:28:07","IP Address",NA,"100","85","True","2021-05-07 10:28:07","R_2fye9yT8xuVu8xa","","","","",NA,NA,"anonymous","EN","Moderately familiar","4","4","4","4","4","4","5","5","5","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Neither agree nor disagree","Somewhat agree","Neither agree nor disagree","Somewhat disagree","26","Male","United Kingdom of Great Britain and Northern Ireland","Master's degree","Other","",NA,"sponsor2"
"233","2021-05-07 12:00:12","2021-05-07 12:01:45","IP Address",NA,"100","93","True","2021-05-07 12:01:46","R_28U2Ag6RH8Vo0WY","","","","",NA,NA,"anonymous","EN","Moderately familiar","6","6","5","2","5","5","5","3","5","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Strongly disagree","Somewhat agree","Somewhat disagree","Strongly disagree","23","Female","Austria","Bachelor's degree","Other","Psychology ",NA,"sponsor3"
"234","2021-05-07 18:46:46","2021-05-07 18:48:39","IP Address",NA,"100","112","True","2021-05-07 18:48:40","R_a2F74Dk4BQr0HKN","","","","",NA,NA,"anonymous","EN","Moderately familiar","7","7","7","6","7","7","7","6","7","Strongly agree","Strongly agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Strongly disagree","Somewhat agree","Strongly agree","22","Female","Finland","Bachelor's degree","Business or related","",NA,"sponsor1"
"235","2021-05-08 04:10:35","2021-05-08 04:11:35","IP Address",NA,"100","60","True","2021-05-08 04:11:37","R_3oFN9yHlqNhcYLj","","","","",NA,NA,"anonymous","EN","Moderately familiar","2","6","5","3","2","2","3","6","5","Somewhat agree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Neither agree nor disagree","Somewhat agree","Neither agree nor disagree","Somewhat disagree","Somewhat disagree","33","Male","India","Less than high school","Business or related","",NA,"sponsor4"
"236","2021-05-08 09:29:03","2021-05-08 09:31:37","IP Address",NA,"100","154","True","2021-05-08 09:31:37","R_VU1MA3L9oUrOKl3","","","","",NA,NA,"anonymous","EN","Very familiar","4","2","3","1","3","4","3","4","4","Somewhat disagree","Strongly disagree","Somewhat disagree","Strongly disagree","Somewhat agree","Somewhat disagree","Somewhat agree","Strongly disagree","Strongly disagree","26","Female","Nepal","Bachelor's degree","Other","psychology",NA,"sponsor3"
"237","2021-05-08 13:47:17","2021-05-08 13:48:54","IP Address",NA,"100","97","True","2021-05-08 13:48:55","R_3P2EFqdLoXDSuNX","","","","",NA,NA,"anonymous","EN","Moderately familiar","3","2","2","3","2","2","4","4","4","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Somewhat agree","Somewhat agree","Strongly disagree","Somewhat agree","Somewhat agree","24","Female","United States of America","Bachelor's degree","Other","Psychology",NA,"sponsor2"
"238","2021-05-08 17:29:43","2021-05-08 17:32:50","IP Address",NA,"100","186","True","2021-05-08 17:32:51","R_0kMLslZ4bNC4rO9","","","","",NA,NA,"anonymous","EN","Slightly familiar","2","1","3","2","1","2","1","2","2","Somewhat disagree","Strongly disagree","Strongly disagree","Strongly disagree","Somewhat agree","Strongly disagree","Neither agree nor disagree","Strongly disagree","Strongly disagree","22","Female","Netherlands","Bachelor's degree","Business or related","",NA,"sponsor4"
"239","2021-05-09 03:29:36","2021-05-09 03:31:20","IP Address",NA,"100","103","True","2021-05-09 03:31:20","R_3wqKtlP0CZaoi1H","","","","",NA,NA,"anonymous","EN","Very familiar","5","5","5","5","3","7","5","5","6","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat agree","23","Female","Germany","Bachelor's degree","Other","Psychology ",NA,"sponsor1"
"240","2021-05-09 07:02:50","2021-05-09 07:04:46","IP Address",NA,"100","115","True","2021-05-09 07:04:46","R_sChkB2fhm13mKT7","","","","",NA,NA,"anonymous","EN","Moderately familiar","5","5","5","4","4","5","4","4","4","Somewhat agree","Somewhat agree","Neither agree nor disagree","Somewhat agree","Somewhat agree","Somewhat disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","22","Female","Germany","High school","Other","Communication ",NA,"sponsor3"
"241","2021-05-09 09:27:52","2021-05-09 09:29:20","IP Address",NA,"100","87","True","2021-05-09 09:29:20","R_riF2p465RQz2xeF","","","","",NA,NA,"anonymous","EN","Very familiar","1","1","1","1","1","1","2","2","3","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat disagree","40","Female","United Arab Emirates","Master's degree","Business or related","",NA,"sponsor4"
"242","2021-05-09 09:30:31","2021-05-09 09:34:51","IP Address",NA,"100","259","True","2021-05-09 09:34:51","R_T7c4dTd3UTTxUY1","","","","",NA,NA,"anonymous","EN","Slightly familiar","6","6","5","6","5","7","4","5","5","Somewhat agree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat agree","Somewhat agree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","20","Female","Italy","High school","Other","",NA,"sponsor1"
"243","2021-05-09 10:04:48","2021-05-09 10:08:50","IP Address",NA,"100","241","True","2021-05-09 10:08:50","R_338dw9AZOuh3F34","","","","",NA,NA,"anonymous","EN","Moderately familiar","6","5","3","2","3","7","7","7","7","Strongly agree","Strongly agree","Somewhat disagree","Somewhat disagree","Somewhat agree","Strongly agree","Somewhat agree","Somewhat disagree","Somewhat disagree","21","Male","Italy","High school","Business or related","",NA,"sponsor4"
"244","2021-05-09 10:53:46","2021-05-09 10:57:01","IP Address",NA,"100","195","True","2021-05-09 10:57:02","R_3qz0sBU28v2fJfx","","","","",NA,NA,"anonymous","EN","Moderately familiar","1","1","1","1","1","1","1","1","1","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Somewhat agree","Somewhat agree","Somewhat disagree","Somewhat disagree","Somewhat agree","20","Female","Italy","High school","Business or related","",NA,"sponsor4"
"245","2021-05-09 12:44:56","2021-05-09 12:52:30","IP Address",NA,"100","454","True","2021-05-09 12:52:31","R_6lZipfqeaaxNWjD","","","","",NA,NA,"anonymous","EN","Moderately familiar","6","4","3","4","3","5","4","5","5","Somewhat disagree","Somewhat disagree","Somewhat disagree","Strongly disagree","Somewhat agree","Neither agree nor disagree","Somewhat agree","Neither agree nor disagree","Somewhat agree","20","Male","Italy","High school","Business or related","",NA,"sponsor2"
"246","2021-05-09 12:59:05","2021-05-09 13:04:52","IP Address",NA,"100","347","True","2021-05-09 13:04:52","R_cHhj1PkHzAA1UaJ","","","","",NA,NA,"anonymous","EN","Moderately familiar","2","1","1","1","1","1","1","1","1","Somewhat disagree","Strongly disagree","Strongly disagree","Strongly disagree","Somewhat agree","Somewhat disagree","Strongly disagree","Strongly disagree","Strongly disagree","20","Female","Guinea-Bissau","High school","Business or related","",NA,"sponsor3"
"247","2021-05-09 14:37:33","2021-05-09 14:41:44","IP Address",NA,"100","250","True","2021-05-09 14:41:44","R_6f1oz6m3av1pQKl","","","","",NA,NA,"anonymous","EN","Very familiar","4","3","3","5","3","4","3","3","4","Strongly disagree","Somewhat disagree","Somewhat disagree","Strongly disagree","Somewhat agree","Somewhat agree","Somewhat disagree","Somewhat disagree","Somewhat agree","18","Male","United Kingdom of Great Britain and Northern Ireland","High school","Other","law",NA,"sponsor2"
"248","2021-05-09 14:39:44","2021-05-09 14:43:07","IP Address",NA,"100","203","True","2021-05-09 14:43:07","R_3HSmVyBNeAauIDL","","","","",NA,NA,"anonymous","EN","Slightly familiar","7","5","5","7","6","7","7","7","7","Somewhat agree","Strongly agree","Somewhat agree","Neither agree nor disagree","Neither agree nor disagree","Somewhat agree","Somewhat disagree","Neither agree nor disagree","Strongly agree","19","Female","Italy","High school","Business or related","",NA,"sponsor4"
"249","2021-05-09 15:00:23","2021-05-09 15:03:05","IP Address",NA,"100","162","True","2021-05-09 15:03:05","R_4VImrU3Trev9jsR","","","","",NA,NA,"anonymous","EN","Very familiar","5","5","5","6","6","5","7","6","6","Somewhat agree","Somewhat agree","Neither agree nor disagree","Neither agree nor disagree","Somewhat agree","Somewhat agree","Strongly agree","Somewhat disagree","Strongly disagree","26","Female","Germany","Bachelor's degree","Business or related","",NA,"sponsor1"
"250","2021-05-10 01:51:54","2021-05-10 01:54:07","IP Address",NA,"100","133","True","2021-05-10 01:54:08","R_1LLPdkBtAysdQzI","","","","",NA,NA,"anonymous","EN","Slightly familiar","7","7","1","1","1","7","7","7","7","Somewhat agree","Somewhat agree","Neither agree nor disagree","Somewhat agree","Somewhat agree","Somewhat agree","Neither agree nor disagree","Somewhat agree","Neither agree nor disagree","46","Female","Canada","Bachelor's degree","Business or related","",NA,"sponsor1"
"251","2021-05-10 07:52:39","2021-05-10 07:55:42","IP Address",NA,"100","183","True","2021-05-10 07:55:42","R_umg8Untoattf58R","","","","",NA,NA,"anonymous","EN","Not familiar at all","3","3","2","3","3","4","5","5","4","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","28","Female","United Kingdom of Great Britain and Northern Ireland","High school","Business or related","",NA,"sponsor2"
"252","2021-05-11 01:09:46","2021-05-11 01:11:54","IP Address",NA,"100","127","True","2021-05-11 01:11:55","R_23dCuKAWtb3uQRu","","","","",NA,NA,"anonymous","EN","Slightly familiar","6","6","6","7","6","6","6","6","6","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Somewhat agree","22","Female","Netherlands","Bachelor's degree","Business or related","",NA,"sponsor1"
"253","2021-05-11 05:00:34","2021-05-11 05:02:26","IP Address",NA,"100","111","True","2021-05-11 05:02:26","R_2VknnYi7saXOACQ","","","","",NA,NA,"anonymous","EN","Moderately familiar","1","1","1","3","2","1","2","1","2","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Somewhat agree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Strongly disagree","24","Female","Germany","High school","Business or related","",NA,"sponsor4"
"254","2021-05-11 05:50:21","2021-05-11 05:52:25","IP Address",NA,"100","124","True","2021-05-11 05:52:26","R_Yb43ZMHJigIRgpb","","","","",NA,NA,"anonymous","EN","Very familiar","3","3","3","2","4","4","3","2","3","Neither agree nor disagree","Neither agree nor disagree","Somewhat disagree","Somewhat disagree","Somewhat agree","Strongly disagree","Somewhat agree","Somewhat disagree","Strongly disagree","23","Female","Hungary","Bachelor's degree","Other","psychology",NA,"sponsor3"
"255","2021-05-11 11:06:42","2021-05-11 11:09:01","IP Address",NA,"100","139","True","2021-05-11 11:09:01","R_sdtft4vQtROY1vb","","","","",NA,NA,"anonymous","EN","Moderately familiar","7","7","7","7","7","7","7","7","7","Strongly agree","Somewhat agree","Neither agree nor disagree","Somewhat disagree","Somewhat agree","Strongly agree","Strongly disagree","Somewhat agree","Somewhat agree","25","Male","Netherlands","Master's degree","Business or related","",NA,"sponsor1"
"256","2021-05-11 12:40:54","2021-05-11 12:43:29","IP Address",NA,"100","154","True","2021-05-11 12:43:30","R_2q2TmBUAuGmmCZH","","","","",NA,NA,"anonymous","EN","Very familiar","1","1","1","1","1","1","1","1","1","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat disagree","26","Female","Netherlands","Bachelor's degree","Business or related","",NA,"sponsor4"
"257","2021-05-11 16:35:21","2021-05-11 16:37:42","IP Address",NA,"100","141","True","2021-05-11 16:37:43","R_3jZijHwDcXnp1Tp","","","","",NA,NA,"anonymous","EN","Slightly familiar","1","1","1","7","1","1","1","1","1","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat disagree","21","Female","United States of America","High school","Other","psychology and marketing ",NA,"sponsor2"
"258","2021-05-11 23:45:23","2021-05-11 23:52:10","IP Address",NA,"100","407","True","2021-05-11 23:52:11","R_XSRcrk5EVnduEaB","","","","",NA,NA,"anonymous","EN","Very familiar","2","2","1","6","7","6","3","3","3","Somewhat disagree","Neither agree nor disagree","Somewhat disagree","Neither agree nor disagree","Neither agree nor disagree","Somewhat disagree","Neither agree nor disagree","Strongly agree","Somewhat disagree","26","Female","India","Master's degree","Other","",NA,"sponsor3"
"259","2021-05-12 04:45:19","2021-05-12 04:47:55","IP Address",NA,"100","155","True","2021-05-12 04:47:55","R_2ePiWeNhmlaec2Z","","","","",NA,NA,"anonymous","EN","Slightly familiar","2","2","2","2","2","2","3","3","3","Somewhat disagree","Somewhat disagree","Strongly disagree","Strongly disagree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat disagree","50","Male","United Kingdom of Great Britain and Northern Ireland","Master's degree","Other","Psychology",NA,"sponsor4"
"260","2021-05-12 06:38:26","2021-05-12 06:39:58","IP Address",NA,"100","92","True","2021-05-12 06:39:59","R_UcqUP3IGJoO5g89","","","","",NA,NA,"anonymous","EN","Moderately familiar","7","6","6","7","6","6","6","6","6","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Somewhat agree","24","Female","Germany","Bachelor's degree","Business or related","",NA,"sponsor1"
"261","2021-05-12 11:01:42","2021-05-12 11:05:43","IP Address",NA,"100","240","True","2021-05-12 11:05:43","R_2c7UVpjrrEYo9q3","","","","",NA,NA,"anonymous","EN","Moderately familiar","7","7","6","7","7","7","7","7","7","Strongly agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Strongly agree","Strongly disagree","Somewhat agree","Strongly agree","28","Female","Italy","Master's degree","Other","academic",NA,"sponsor2"
"262","2021-05-12 12:36:06","2021-05-12 12:39:55","IP Address",NA,"100","229","True","2021-05-12 12:39:55","R_eWNycS9TV37lJeN","","","","",NA,NA,"anonymous","EN","Extremely familiar","5","5","5","1","5","5","5","5","5","Somewhat agree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat agree","Somewhat disagree","29","Male","United States of America","Master's degree","Business or related","",NA,"sponsor3"
"263","2021-05-12 13:05:10","2021-05-12 13:07:09","IP Address",NA,"100","119","True","2021-05-12 13:07:09","R_egmrEP1WaoeER21","","","","",NA,NA,"anonymous","EN","Moderately familiar","7","5","5","7","5","5","7","7","7","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat agree","Neither agree nor disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","23","Female","Czech Republic","Bachelor's degree","Business or related","",NA,"sponsor2"
"264","2021-05-12 19:35:16","2021-05-12 19:38:34","IP Address",NA,"100","198","True","2021-05-12 19:38:35","R_20PccMH9iDQpsz8","","","","",NA,NA,"anonymous","EN","Slightly familiar","7","6","5","7","6","6","6","6","6","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat agree","32","Female","United States of America","Bachelor's degree","Other","",NA,"sponsor1"
"265","2021-05-13 10:00:26","2021-05-13 10:02:01","IP Address",NA,"100","95","True","2021-05-13 10:02:01","R_12KigDSiAhojNUj","","","","",NA,NA,"anonymous","EN","Moderately familiar","6","5","5","5","4","6","6","6","6","Neither agree nor disagree","Neither agree nor disagree","Somewhat agree","Neither agree nor disagree","Somewhat agree","Somewhat agree","Neither agree nor disagree","Somewhat agree","Somewhat agree","23","Female","Spain","Master's degree","Other","health",NA,"sponsor3"
"266","2021-05-13 11:10:37","2021-05-13 11:12:11","IP Address",NA,"100","94","True","2021-05-13 11:12:11","R_3WulcEj1uBVzyp3","","","","",NA,NA,"anonymous","EN","Slightly familiar","1","1","1","3","1","1","1","1","1","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Somewhat agree","Somewhat disagree","Somewhat agree","Neither agree nor disagree","Neither agree nor disagree","30","Female","United Kingdom of Great Britain and Northern Ireland","PhD","Business or related","",NA,"sponsor4"
"267","2021-05-13 12:10:09","2021-05-13 12:12:06","IP Address",NA,"100","116","True","2021-05-13 12:12:06","R_12l6tlpL9wIaCtT","","","","",NA,NA,"anonymous","EN","Slightly familiar","2","2","1","3","3","2","2","2","2","Somewhat disagree","Strongly disagree","Strongly disagree","Strongly disagree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat disagree","Somewhat disagree","21","Female","Netherlands","Master's degree","Other","Social sciences",NA,"sponsor2"
"268","2021-05-13 14:04:01","2021-05-13 14:09:15","IP Address",NA,"100","313","True","2021-05-13 14:09:15","R_eeOCYp1mlVFAGtP","","","","",NA,NA,"anonymous","EN","Slightly familiar","2","1","3","2","1","4","4","4","4","Somewhat agree","Somewhat disagree","Strongly disagree","Somewhat disagree","Somewhat agree","Strongly disagree","Somewhat agree","Neither agree nor disagree","Neither agree nor disagree","21","Female","Italy","High school","Other","",NA,"sponsor4"
"269","2021-05-13 14:19:34","2021-05-13 14:20:15","IP Address",NA,"100","41","True","2021-05-13 14:20:16","R_3iWHusn5RFwEYhb","","","","",NA,NA,"anonymous","EN","Slightly familiar","4","4","4","4","4","4","5","5","5","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","23","Female","Antigua and Barbuda","Bachelor's degree","Business or related","",NA,"sponsor4"
"270","2021-05-13 14:13:50","2021-05-13 14:27:39","IP Address",NA,"100","829","True","2021-05-13 14:27:40","R_3lK31FGE9S5ouJZ","","","","",NA,NA,"anonymous","EN","Moderately familiar","7","4","7","6","6","7","7","7","7","Somewhat agree","Strongly agree","Somewhat agree","Strongly agree","Somewhat agree","Strongly agree","Strongly disagree","Strongly agree","Strongly agree","28","Male","Cameroon","Bachelor's degree","Other","Pharmaceuticals biotechnology ",NA,"sponsor1"
"271","2021-05-13 14:38:35","2021-05-13 14:41:41","IP Address",NA,"100","186","True","2021-05-13 14:41:42","R_2QlZdTBMYNzW3LK","","","","",NA,NA,"anonymous","EN","Not familiar at all","3","3","1","6","7","6","5","5","6","Somewhat agree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly disagree","Neither agree nor disagree","Somewhat agree","Strongly agree","Neither agree nor disagree","28","Male","Morocco","Master's degree","Other","Nuclear physics",NA,"sponsor3"
"272","2021-05-13 14:50:40","2021-05-13 14:51:21","IP Address",NA,"100","41","True","2021-05-13 14:51:22","R_3lFeVJC8bSCCvq5","","","","",NA,NA,"anonymous","EN","Slightly familiar","4","4","4","4","4","4","4","4","4","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","22","Female","Andorra","High school","Business or related","",NA,"sponsor1"
"273","2021-05-13 15:41:33","2021-05-13 15:44:38","IP Address",NA,"100","184","True","2021-05-13 15:44:38","R_De5n7L4TQYYGGXf","","","","",NA,NA,"anonymous","EN","Slightly familiar","5","3","3","6","4","4","4","6","6","Strongly disagree","Somewhat disagree","Strongly disagree","Strongly disagree","Somewhat disagree","Strongly agree","Somewhat disagree","Somewhat agree","Somewhat agree","20","Female","Italy","High school","Other","Law",NA,"sponsor2"
"274","2021-05-13 18:15:48","2021-05-13 18:18:11","IP Address",NA,"100","143","True","2021-05-13 18:18:12","R_6wY8qamhbqOOerv","","","","",NA,NA,"anonymous","EN","Very familiar","3","2","2","2","5","5","3","3","4","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat agree","Strongly disagree","Somewhat agree","Neither agree nor disagree","Somewhat disagree","24","Female","Netherlands","Master's degree","Business or related","",NA,"sponsor4"
"275","2021-05-14 03:37:57","2021-05-14 03:38:46","IP Address",NA,"100","48","True","2021-05-14 03:38:46","R_2E6Lo3zlK4MLmmf","","","","",NA,NA,"anonymous","EN","Not familiar at all","4","3","3","6","5","5","4","4","4","Somewhat disagree","Somewhat disagree","Neither agree nor disagree","Somewhat disagree","Somewhat agree","Somewhat disagree","Neither agree nor disagree","Somewhat disagree","Neither agree nor disagree","21","Female","Algeria","High school","Other","",NA,"sponsor3"
"276","2021-05-14 03:54:45","2021-05-14 03:58:02","IP Address",NA,"100","196","True","2021-05-14 03:58:02","R_1JQOK4VfCNVvZ5O","","","","",NA,NA,"anonymous","EN","Slightly familiar","7","7","7","7","6","7","7","7","7","Strongly agree","Somewhat agree","Somewhat agree","Neither agree nor disagree","Somewhat agree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Somewhat disagree","22","Female","France","Bachelor's degree","Business or related","",NA,"sponsor1"
"277","2021-05-14 05:37:21","2021-05-14 05:41:03","IP Address",NA,"100","222","True","2021-05-14 05:41:04","R_DTw88KfGKyhT27v","","","","",NA,NA,"anonymous","EN","Very familiar","3","5","5","4","6","6","5","5","5","Somewhat agree","Somewhat agree","Somewhat disagree","Somewhat disagree","Somewhat agree","Strongly disagree","Strongly agree","Neither agree nor disagree","Strongly agree","22","Female","Italy","High school","Other","Law",NA,"sponsor3"
"278","2021-05-14 07:04:48","2021-05-14 07:05:54","IP Address",NA,"100","66","True","2021-05-14 07:05:55","R_3iWmRTr6jMYDOFg","","","","",NA,NA,"anonymous","EN","Moderately familiar","4","6","4","4","4","2","5","4","5","Neither agree nor disagree","Neither agree nor disagree","Somewhat agree","Somewhat disagree","Somewhat agree","Neither agree nor disagree","Somewhat disagree","Somewhat agree","Neither agree nor disagree","23","Male","Netherlands","Bachelor's degree","Business or related","",NA,"sponsor4"
"279","2021-05-14 07:21:54","2021-05-14 07:23:08","IP Address",NA,"100","73","True","2021-05-14 07:23:08","R_1jMIHULAQdntPCS","","","","",NA,NA,"anonymous","EN","Very familiar","3","3","3","3","3","3","5","5","4","Somewhat disagree","Somewhat agree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat disagree","20","Female","Peru","High school","Other","communications",NA,"sponsor2"
"280","2021-05-14 09:33:37","2021-05-14 09:35:43","IP Address",NA,"100","126","True","2021-05-14 09:35:44","R_2sSi11rCXumdaQI","","","","",NA,NA,"anonymous","EN","Slightly familiar","6","6","6","6","6","6","7","7","7","Somewhat agree","Somewhat agree","Somewhat agree","Strongly agree","Somewhat agree","Somewhat agree","Neither agree nor disagree","Somewhat agree","Somewhat agree","25","Female","United Kingdom of Great Britain and Northern Ireland","Bachelor's degree","Other","Psychology",NA,"sponsor1"
"281","2021-05-14 13:21:23","2021-05-14 13:23:33","IP Address",NA,"100","130","True","2021-05-14 13:23:34","R_1MPOpU5c1YTx3wy","","","","",NA,NA,"anonymous","EN","Moderately familiar","7","7","7","6","6","6","7","7","7","Strongly agree","Strongly agree","Somewhat agree","Neither agree nor disagree","Somewhat agree","Strongly agree","Somewhat disagree","Strongly agree","Strongly agree","23","Female","Italy","High school","Other","Psychology",NA,"sponsor1"
"282","2021-05-14 17:47:56","2021-05-14 18:59:07","IP Address",NA,"100","4270","True","2021-05-14 18:59:08","R_2R8QWHxDCKT1NPe","","","","",NA,NA,"anonymous","EN","Slightly familiar","3","3","2","4","3","4","4","3","4","Somewhat disagree","Neither agree nor disagree","Strongly disagree","Somewhat disagree","Somewhat agree","Neither agree nor disagree","Neither agree nor disagree","Somewhat disagree","Somewhat agree","17","Female","China","Less than high school","Business or related","",NA,"sponsor2"
"283","2021-05-14 18:59:23","2021-05-14 19:01:25","IP Address",NA,"100","122","True","2021-05-14 19:01:25","R_3CQ0quxOh0MfAxQ","","","","",NA,NA,"anonymous","EN","Slightly familiar","3","3","2","4","3","3","4","3","4","Somewhat disagree","Neither agree nor disagree","Somewhat disagree","Somewhat disagree","Somewhat agree","Neither agree nor disagree","Somewhat disagree","Somewhat disagree","Somewhat agree","17","Female","China","Less than high school","Business or related","",NA,"sponsor3"
"284","2021-05-15 02:17:16","2021-05-15 02:18:37","IP Address",NA,"100","81","True","2021-05-15 02:18:38","R_1OknY3XvfWHIGG2","","","","",NA,NA,"anonymous","EN","Moderately familiar","2","2","2","7","2","3","2","2","2","Strongly disagree","Somewhat disagree","Somewhat disagree","Strongly disagree","Somewhat agree","Somewhat agree","Strongly disagree","Strongly disagree","Somewhat agree","24","Female","Poland","Master's degree","Business or related","",NA,"sponsor2"
"285","2021-05-15 12:39:57","2021-05-15 12:42:28","IP Address",NA,"100","151","True","2021-05-15 12:42:28","R_2rTQHyR7lI63Pyr","","","","",NA,NA,"anonymous","EN","Moderately familiar","2","1","2","2","1","3","4","3","4","Somewhat disagree","Strongly disagree","Strongly disagree","Strongly disagree","Somewhat agree","Somewhat agree","Neither agree nor disagree","Strongly agree","Somewhat disagree","24","Female","Mexico","Bachelor's degree","Business or related","",NA,"sponsor4"
"286","2021-05-15 20:40:59","2021-05-15 20:43:05","IP Address",NA,"100","125","True","2021-05-15 20:43:05","R_11iFN9mkVYlvPAf","","","","",NA,NA,"anonymous","EN","Moderately familiar","6","6","6","6","6","6","6","6","6","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","19","Female","Singapore","High school","Other","Information Technology",NA,"sponsor1"
